pruning,max_depth,red_start_x,red_start_y,blue_start_x,blue_start_y,red_end_x,red_end_y,blue_end_x,blue_end_y,num_moves,total_time,avg_time,winner
TRUE,4,4,12,17,3,14,7,16,7,27,1.206774235,0.044695342,
TRUE,4,6,10,18,9,14,8,15,8,22,1.178850651,0.05358412,
TRUE,4,3,4,14,9,5,8,6,8,23,1.146935463,0.049866759,
TRUE,4,8,8,16,4,14,8,15,8,18,0.919158936,0.051064385,
TRUE,4,1,6,14,5,5,8,6,8,23,1.119018793,0.048652991,
TRUE,4,3,12,13,5,5,7,7,7,24,1.249690056,0.052070419,
TRUE,4,7,6,16,1,14,8,15,8,20,1.001205444,0.050060272,
TRUE,4,9,2,11,5,3,4,5,7,16,0.844835281,0.052802205,Team.BLUE
TRUE,4,8,6,14,6,14,8,15,8,18,0.971455097,0.053969728,
TRUE,4,3,3,16,11,14,8,15,8,30,1.400260448,0.046675348,
TRUE,4,9,5,17,9,14,7,16,7,19,0.960624695,0.050559194,
TRUE,4,6,5,12,1,15,7,17,4,19,0.678298235,0.035699907,Team.RED
TRUE,4,8,3,12,3,5,7,7,7,30,1.535581112,0.051186037,
TRUE,4,9,5,11,1,15,7,16,3,15,0.555710316,0.037047354,Team.RED
TRUE,4,4,11,16,3,5,7,7,7,32,1.545140028,0.048285626,
TRUE,4,5,10,14,5,14,8,15,8,26,1.189500093,0.045750004,
TRUE,4,2,11,15,3,5,8,6,8,25,1.225274801,0.049010992,
TRUE,4,1,11,15,12,5,7,7,7,28,1.604554892,0.057305532,
TRUE,4,4,3,17,9,14,7,16,7,27,1.197858095,0.044365115,
TRUE,4,7,5,11,2,15,7,17,4,17,0.707112074,0.041594828,Team.RED
TRUE,4,4,7,13,9,5,8,6,8,21,1.126298904,0.053633281,
TRUE,4,7,1,15,1,5,7,7,7,34,1.788748026,0.052610236,
TRUE,4,2,11,12,10,5,7,7,7,24,1.340053797,0.055835575,
TRUE,4,5,6,14,6,14,8,15,8,26,1.213790417,0.046684247,
TRUE,4,5,3,18,7,14,8,15,8,24,1.140487194,0.0475203,
TRUE,4,7,4,14,4,14,8,15,8,20,1.11162138,0.055581069,
TRUE,4,7,8,15,11,14,8,15,8,20,1.221735001,0.06108675,
TRUE,4,8,10,17,12,14,7,16,7,21,1.134960413,0.054045734,
TRUE,4,8,6,18,4,14,8,15,8,18,1.107046843,0.061502602,
TRUE,4,7,11,13,8,5,7,7,7,28,1.393353224,0.049762615,
TRUE,4,5,5,12,3,14,8,15,8,26,1.254643679,0.048255526,
TRUE,4,1,9,12,6,5,8,6,8,19,1.053182602,0.055430663,
TRUE,4,7,8,16,11,14,7,16,7,21,1.015282869,0.048346803,
TRUE,4,4,9,15,6,14,8,15,8,28,1.229731083,0.043918967,
TRUE,4,6,9,16,11,14,7,16,7,23,1.162999153,0.050565181,
TRUE,4,3,12,13,11,5,7,7,7,26,1.389336586,0.053436023,
TRUE,4,7,5,16,2,14,8,15,8,20,1.005137205,0.05025686,
TRUE,4,6,1,13,7,3,5,5,7,18,0.899602175,0.049977899,Team.BLUE
TRUE,4,4,5,13,3,5,7,7,7,26,1.40926075,0.054202337,
TRUE,4,2,11,16,3,5,7,7,7,30,1.416184664,0.047206155,
TRUE,4,4,3,15,10,14,8,15,8,28,1.353382111,0.048335075,
TRUE,4,5,12,16,1,14,8,15,8,24,1.14693594,0.047788997,
TRUE,4,7,2,14,3,5,7,7,7,30,1.493008614,0.049766954,
TRUE,4,5,9,17,10,14,8,15,8,24,1.153915405,0.048079809,
TRUE,4,1,7,12,8,5,7,7,7,22,1.141982079,0.051908276,
TRUE,4,5,4,11,7,5,7,7,7,20,1.067148685,0.053357434,
TRUE,4,4,7,15,12,14,8,15,8,28,1.22077322,0.043599044,
TRUE,4,3,11,15,12,5,7,7,7,28,1.519994259,0.054285509,
TRUE,4,6,3,18,5,14,8,15,8,22,1.113060713,0.050593669,
TRUE,4,4,12,16,6,5,7,7,7,32,1.441142559,0.045035705,
TRUE,4,1,5,15,1,5,8,6,8,27,1.34739995,0.049903702,
TRUE,4,1,6,11,1,5,8,6,8,27,1.225723505,0.045397167,
TRUE,4,3,1,11,1,14,8,15,8,30,1.48999095,0.049666365,
TRUE,4,8,9,17,5,14,7,16,7,19,0.956443071,0.050339109,
TRUE,4,5,5,15,3,5,7,7,7,30,1.380272388,0.04600908,
TRUE,4,8,9,17,1,14,8,15,8,18,1.027234077,0.05706856,
TRUE,4,9,8,17,1,19,9,19,8,21,0.955446005,0.045497429,Team.RED
TRUE,4,8,11,16,9,14,8,15,8,22,1.253653765,0.056984262,
TRUE,4,5,2,18,5,14,7,16,7,25,1.152405739,0.04609623,
TRUE,4,5,11,17,5,14,8,15,8,24,1.127497435,0.04697906,
TRUE,4,1,1,13,3,5,8,6,8,23,1.148928165,0.049953398,
TRUE,4,1,9,15,1,5,8,6,8,27,1.286587477,0.047651388,
TRUE,4,5,1,11,11,1,8,1,9,28,1.390695572,0.049667699,Team.BLUE
TRUE,4,4,6,14,5,5,7,7,7,26,1.239965677,0.047690988,
TRUE,4,5,10,13,11,14,8,15,8,26,1.302529812,0.0500973,
TRUE,4,6,12,14,7,5,7,7,7,28,1.312491894,0.04687471,
TRUE,4,5,10,12,6,5,7,7,7,22,1.165884256,0.052994739,
TRUE,4,8,9,13,10,14,8,15,8,18,0.977398634,0.054299924,
TRUE,4,5,3,12,12,14,8,15,8,26,1.279697657,0.049219141,
TRUE,4,7,8,18,1,14,8,15,8,20,1.003286839,0.050164342,
TRUE,4,5,11,18,9,14,7,16,7,25,1.157942295,0.046317692,
TRUE,4,2,6,14,10,5,7,7,7,26,1.348404646,0.051861717,
TRUE,4,3,1,11,2,5,8,6,8,25,1.264662981,0.050586519,
TRUE,4,5,4,11,2,14,8,15,8,28,1.241683006,0.044345822,
TRUE,4,4,6,17,6,14,7,16,7,27,1.121705294,0.041544641,
TRUE,4,1,6,12,2,5,7,7,7,28,1.494879484,0.053388553,
TRUE,4,8,2,17,8,14,8,15,8,24,1.130891323,0.047120472,
TRUE,4,4,7,15,10,14,8,15,8,28,1.18886447,0.042459445,
TRUE,4,5,4,13,6,5,7,7,7,24,1.229580879,0.051232537,
TRUE,4,9,5,15,11,14,8,15,8,18,0.964390993,0.053577277,
TRUE,4,7,7,11,7,5,7,8,7,11,0.545198202,0.049563473,
TRUE,4,2,8,13,7,5,8,6,8,21,0.999384165,0.047589722,
TRUE,4,4,7,15,1,14,8,15,8,28,1.240808249,0.04431458,
TRUE,4,4,12,15,3,14,8,15,8,28,1.235881329,0.044138619,
TRUE,4,2,2,11,12,5,8,6,8,25,1.219133139,0.048765326,
TRUE,4,6,8,11,10,14,8,15,8,24,1.109076738,0.046211531,
TRUE,4,9,7,17,2,14,8,15,8,16,0.952270031,0.059516877,
TRUE,4,2,8,16,4,5,7,7,7,30,1.377405405,0.045913514,
TRUE,4,5,5,12,7,5,8,6,8,19,1.019520998,0.053659,
TRUE,4,4,12,17,8,14,7,16,7,27,1.204970837,0.04462855,
TRUE,4,6,3,12,12,15,7,17,9,19,0.76172328,0.040090699,Team.RED
TRUE,4,1,5,12,10,5,7,7,7,24,1.244330406,0.0518471,
TRUE,4,3,11,17,12,5,7,7,7,34,1.551781178,0.045640623,
TRUE,4,4,5,18,2,14,8,15,8,26,1.17969203,0.04537277,
TRUE,4,6,9,17,2,14,7,16,7,23,1.060870171,0.04612479,
TRUE,4,6,1,11,1,14,8,15,8,30,1.320516109,0.044017204,
TRUE,4,2,8,12,5,5,7,7,7,22,1.143944979,0.051997499,
TRUE,4,6,6,15,9,14,7,16,7,23,1.084733248,0.047162315,
TRUE,4,2,8,12,5,5,7,7,7,22,1.148964882,0.052225676,
TRUE,4,8,12,17,6,14,8,15,8,24,1.131070614,0.047127942,
TRUE,4,1,3,12,9,5,8,6,8,19,1.051258087,0.055329373,
TRUE,4,1,9,15,7,5,7,7,7,28,1.230815411,0.043957693,
TRUE,4,1,2,16,6,5,8,6,8,27,1.246261597,0.046157837,
TRUE,4,1,8,17,9,5,7,7,7,32,1.442791939,0.045087248,
TRUE,4,8,9,11,6,14,8,15,8,20,1.039744377,0.051987219,
TRUE,4,3,4,12,4,5,7,7,7,24,1.262761831,0.052615076,
TRUE,4,8,10,17,12,14,7,16,7,21,1.076154232,0.05124544,
TRUE,4,8,1,14,5,3,5,5,7,20,0.819107771,0.040955389,Team.BLUE
TRUE,4,9,9,17,2,14,8,15,8,18,0.951091766,0.052838431,
TRUE,4,6,4,18,9,14,8,15,8,22,1.07440567,0.048836621,
TRUE,4,3,9,14,2,5,7,7,7,28,1.401225567,0.05004377,
TRUE,4,3,4,15,7,5,7,7,7,28,1.239451885,0.044266139,
TRUE,4,4,2,14,1,14,8,15,8,30,1.378091574,0.045936386,
TRUE,4,5,4,13,12,14,8,15,8,26,1.942969322,0.074729589,
TRUE,3,9,9,12,11,15,7,17,9,15,0.151481628,0.010098775,Team.RED
TRUE,3,7,5,18,1,16,7,18,7,23,0.235342741,0.010232293,
TRUE,3,9,3,15,1,19,9,19,8,27,0.257305861,0.009529847,Team.RED
TRUE,3,3,5,14,5,2,7,4,7,26,0.343064547,0.01319479,
TRUE,3,6,12,18,2,16,7,18,7,25,0.255289316,0.010211573,
TRUE,3,1,12,18,9,2,7,4,7,34,0.321142673,0.009445373,
TRUE,3,7,4,16,7,16,7,18,7,21,0.201466322,0.009593634,
TRUE,3,6,3,17,9,16,7,18,7,23,0.257308245,0.011187315,
TRUE,3,5,7,15,10,16,7,18,7,27,0.333098888,0.012336996,
TRUE,3,1,4,11,4,2,7,4,7,22,0.227431774,0.010337808,
TRUE,3,9,1,17,5,16,7,18,7,27,0.258340836,0.009568179,
TRUE,3,9,9,12,5,16,7,18,7,21,0.26626277,0.01267918,
TRUE,3,9,4,16,5,16,7,18,7,23,0.282217264,0.012270316,
TRUE,3,5,3,16,5,16,7,18,7,25,0.229386568,0.009175463,
TRUE,3,5,6,16,6,16,7,18,7,25,0.220411301,0.008816452,
TRUE,3,3,5,13,9,2,7,4,7,22,0.225418091,0.010246277,
TRUE,3,8,11,17,2,16,7,18,7,25,0.295309067,0.011812363,
TRUE,3,5,4,15,7,16,7,18,7,27,0.248337269,0.009197677,
TRUE,3,9,12,12,2,15,7,17,5,21,0.180517197,0.008596057,Team.RED
TRUE,3,8,3,18,3,16,7,18,7,23,0.242874861,0.010559777,
TRUE,3,1,7,15,3,2,7,4,7,26,0.250339031,0.009628424,
TRUE,3,5,8,12,9,2,7,4,7,22,0.246342182,0.011197372,
TRUE,3,3,2,15,10,2,7,4,7,28,0.290224075,0.010365146,
TRUE,3,9,2,15,6,16,7,18,7,27,0.253363848,0.009383846,
TRUE,3,9,6,14,3,19,9,19,8,21,0.233401775,0.01111437,Team.RED
TRUE,3,3,3,17,8,16,7,18,7,31,0.320145845,0.010327285,
TRUE,3,8,3,15,1,19,9,19,8,27,0.283240557,0.010490391,Team.RED
TRUE,3,1,11,17,2,2,7,4,7,30,0.334103823,0.011136794,
TRUE,3,8,8,16,9,16,7,18,7,19,0.189420223,0.009969485,
TRUE,3,9,4,11,11,15,7,16,9,17,0.164559841,0.009679991,Team.RED
TRUE,3,6,1,11,5,3,5,5,7,16,0.182537794,0.011408612,Team.BLUE
TRUE,3,6,8,17,5,16,7,18,7,23,0.218443394,0.009497539,
TRUE,3,8,9,13,9,16,7,18,7,19,0.19545126,0.010286908,
TRUE,3,5,12,11,6,2,7,4,7,20,0.245328426,0.012266421,
TRUE,3,3,4,12,11,2,7,4,7,26,0.378020287,0.014539242,
TRUE,3,5,1,11,5,1,8,1,9,24,0.277261972,0.011552582,Team.BLUE
TRUE,3,7,1,18,5,16,7,18,7,29,0.285784245,0.009854629,
TRUE,3,8,7,18,4,16,7,18,7,19,0.190462351,0.010024334,
TRUE,3,4,6,17,2,16,7,18,7,29,0.26628828,0.009182354,
TRUE,3,5,4,18,3,16,7,18,7,27,0.290222406,0.010748978,
TRUE,3,4,1,16,12,16,7,18,7,27,0.278258324,0.010305864,
TRUE,3,3,2,18,6,16,7,18,7,29,0.246341705,0.008494542,
TRUE,3,8,5,12,1,15,7,16,4,15,0.138603687,0.009240246,Team.RED
TRUE,3,2,3,15,8,2,7,4,7,28,0.330085278,0.01178876,
TRUE,3,5,9,12,10,2,7,4,7,22,0.239368677,0.010880394,
TRUE,3,6,12,15,5,16,7,18,7,27,0.280253649,0.010379765,
TRUE,3,6,8,18,1,16,7,18,7,23,0.23036027,0.010015664,
TRUE,3,6,5,12,2,15,7,16,5,19,0.229380369,0.012072651,Team.RED
TRUE,3,5,6,15,12,16,7,18,7,27,0.288266182,0.010676525,
TRUE,3,9,11,13,8,3,9,5,7,18,0.208469391,0.011581633,Team.BLUE
TRUE,3,2,7,16,9,2,7,4,7,28,0.25728631,0.009188797,
TRUE,3,5,11,16,7,16,7,18,7,25,0.272829771,0.010913191,
TRUE,3,6,7,18,7,16,7,18,7,25,0.254353762,0.01017415,
TRUE,3,7,5,13,2,15,7,17,5,17,0.166555166,0.009797363,Team.RED
TRUE,3,8,1,15,5,3,5,5,7,22,0.208443165,0.009474689,Team.BLUE
TRUE,3,2,2,16,2,2,7,4,7,28,0.267290115,0.009546076,
TRUE,3,9,10,15,2,16,7,18,7,23,0.236370802,0.010276991,
TRUE,3,9,6,12,7,16,7,18,7,17,0.181543589,0.010679035,
TRUE,3,6,3,15,5,16,7,18,7,23,0.235981464,0.010260064,
TRUE,3,2,2,14,8,2,7,4,7,24,0.286234379,0.011926432,
TRUE,3,1,10,12,10,2,7,4,7,22,0.230424404,0.010473837,
TRUE,3,8,1,12,6,4,4,5,7,16,0.185504436,0.011594027,Team.BLUE
TRUE,3,8,7,14,4,16,7,18,7,19,0.189495802,0.009973463,
TRUE,3,3,3,17,12,16,7,18,7,31,0.288201571,0.009296825,
TRUE,3,4,7,15,12,2,7,4,7,28,0.286239147,0.010222827,
TRUE,3,2,2,18,6,16,7,18,7,33,0.290246487,0.008795348,
TRUE,3,5,8,15,11,16,7,18,7,25,0.220410347,0.008816414,
TRUE,3,4,3,14,1,15,7,17,5,23,0.202962637,0.008824462,Team.RED
TRUE,3,8,1,15,7,3,5,5,7,22,0.203455448,0.009247975,Team.BLUE
TRUE,3,5,11,17,5,16,7,18,7,27,0.270390034,0.010014446,
TRUE,3,9,7,15,3,16,7,18,7,19,0.239367723,0.012598301,
TRUE,3,5,1,13,6,1,8,1,9,26,0.284240246,0.010932317,Team.BLUE
TRUE,3,8,9,15,6,16,7,18,7,21,0.228379726,0.010875225,
TRUE,3,5,1,17,9,16,7,18,7,27,0.248363733,0.009198657,
TRUE,3,1,6,11,12,2,7,4,7,26,0.250982285,0.009653165,
TRUE,3,2,8,15,8,2,7,4,7,28,0.307205439,0.010971623,
TRUE,3,7,6,11,11,15,7,16,9,17,0.148602724,0.008741337,Team.RED
TRUE,3,3,7,17,10,16,7,18,7,31,0.285213947,0.00920045,
TRUE,3,4,4,12,5,2,7,4,7,20,0.217465878,0.010873294,
TRUE,3,8,7,18,2,16,7,18,7,19,0.204479694,0.010762089,
TRUE,3,3,12,13,7,2,7,4,7,24,0.256285667,0.010678569,
TRUE,3,3,10,16,7,2,7,4,7,30,0.317517519,0.010583917,
TRUE,3,7,6,18,6,16,7,18,7,21,0.205130577,0.009768123,
TRUE,3,4,2,12,1,15,7,17,5,23,0.226396322,0.009843318,Team.RED
TRUE,3,7,3,16,12,16,7,18,7,23,0.236393213,0.010277966,
TRUE,3,4,10,18,4,16,7,18,7,29,0.290225029,0.01000776,
TRUE,3,1,7,13,7,2,7,4,7,22,0.233695269,0.010622512,
TRUE,3,5,4,18,11,16,7,18,7,27,0.257312298,0.009530085,
TRUE,3,2,6,16,9,2,7,4,7,28,0.318150997,0.011362536,
TRUE,3,7,8,13,6,16,7,18,7,23,0.227361441,0.00988528,
TRUE,3,2,5,13,6,2,7,4,7,24,0.251344919,0.010472705,
TRUE,3,8,12,11,5,4,9,5,7,16,0.176500797,0.0110313,Team.BLUE
TRUE,3,4,1,14,4,2,7,4,7,26,0.326128244,0.012543394,
TRUE,3,4,8,13,6,2,7,4,7,24,0.26231575,0.010929823,
TRUE,3,6,11,11,1,15,7,16,4,19,0.18307209,0.009635373,Team.RED
TRUE,3,4,9,16,2,16,7,18,7,27,0.258363008,0.009569,
TRUE,3,8,10,16,12,16,7,18,7,21,0.216426611,0.010306029,
TRUE,3,7,5,11,1,15,7,15,4,17,0.17051816,0.01003048,Team.RED
TRUE,3,3,8,17,12,16,7,18,7,31,0.332084656,0.010712408,
TRUE,3,2,2,11,8,2,7,4,7,18,0.247670174,0.013759454,
TRUE,3,8,9,18,3,16,7,18,7,21,0.241804361,0.011514493,
TRUE,3,9,7,14,12,15,7,17,9,13,0.150596619,0.011584355,Team.RED
TRUE,3,3,11,18,8,16,7,18,7,29,0.245344162,0.008460144,
TRUE,3,4,2,18,9,16,7,18,7,29,0.316156864,0.010901961,
TRUE,3,9,6,17,8,16,7,18,7,19,0.212388515,0.011178343,
TRUE,3,8,11,15,11,16,7,18,7,23,0.29920125,0.01300875,
TRUE,3,5,2,11,6,2,7,4,7,20,0.281757116,0.014087856,
TRUE,3,1,4,18,4,2,7,4,7,34,0.377987385,0.011117276,
TRUE,3,2,6,13,1,2,7,4,7,28,0.26928091,0.009617175,
TRUE,3,1,2,18,7,2,7,4,7,34,0.319121599,0.009385929,
TRUE,3,7,3,11,11,15,7,17,9,19,0.206493139,0.01086806,Team.RED
TRUE,3,6,4,13,7,2,7,4,7,22,0.224400043,0.010200002,
TRUE,3,3,1,18,1,16,7,18,7,31,0.28021884,0.009039317,
TRUE,3,7,4,15,10,16,7,18,7,23,0.242324591,0.010535852,
TRUE,3,5,9,13,5,2,7,4,7,22,0.231370687,0.010516849,
TRUE,3,2,3,18,8,16,7,18,7,33,0.299229145,0.00906755,
TRUE,3,3,9,16,10,2,7,4,7,30,0.302166939,0.010072231,
TRUE,3,9,9,11,12,15,7,16,10,15,0.178581953,0.011905464,Team.RED
TRUE,3,5,3,13,6,2,7,4,7,22,0.329142809,0.014961037,
TRUE,3,7,10,15,10,16,7,18,7,23,0.258328199,0.011231661,
TRUE,3,2,3,12,2,2,7,4,7,28,0.327127457,0.011683123,
TRUE,3,3,7,11,9,2,7,4,7,22,0.315144539,0.014324752,
TRUE,3,1,8,17,11,2,7,4,7,30,0.364027023,0.012134234,
TRUE,3,3,8,15,5,2,7,4,7,26,0.260303974,0.010011691,
TRUE,3,6,10,14,5,16,7,18,7,25,0.281760216,0.011270409,
TRUE,3,8,9,17,1,19,9,19,8,23,0.2414186,0.010496461,Team.RED
TRUE,3,4,10,18,8,16,7,18,7,29,0.302191734,0.010420405,
TRUE,3,9,8,14,8,16,7,18,7,19,0.240355492,0.012650289,
TRUE,3,7,10,14,12,19,5,19,6,25,0.350126266,0.014005051,Team.RED
TRUE,3,1,12,12,5,2,7,4,7,22,0.243368626,0.01106221,
TRUE,3,3,7,12,2,2,7,4,7,26,0.259279013,0.00997227,
TRUE,3,3,7,18,2,16,7,18,7,29,0.272386074,0.009392623,
TRUE,3,2,2,16,7,2,7,4,7,28,0.277269125,0.009902469,
TRUE,3,3,9,16,4,2,7,4,7,30,0.287232399,0.009574413,
TRUE,3,4,1,14,2,2,7,4,7,28,0.375969172,0.01342747,
TRUE,3,8,11,16,3,16,7,18,7,25,0.257921696,0.010316868,
TRUE,3,2,6,13,9,2,7,4,7,24,0.248310089,0.010346254,
TRUE,3,4,11,17,5,16,7,18,7,27,0.254320621,0.009419282,
TRUE,3,8,5,17,8,16,7,18,7,19,0.190488577,0.010025715,
TRUE,3,5,6,15,6,16,7,18,7,27,0.25230813,0.009344746,
TRUE,3,9,2,12,9,4,4,5,7,16,0.173535347,0.010845959,Team.BLUE
TRUE,3,3,7,11,8,2,7,4,7,18,0.204452991,0.0113585,
TRUE,3,3,1,11,2,2,7,4,7,26,0.255318165,0.009819929,
TRUE,3,1,4,12,8,2,7,4,7,22,0.248308182,0.011286736,
TRUE,3,7,8,14,10,16,7,18,7,21,0.226401091,0.010781004,
TRUE,3,2,10,14,12,2,7,4,7,28,0.32111311,0.011468325,
TRUE,3,4,11,17,9,16,7,18,7,27,0.244374752,0.009050917,
TRUE,3,2,7,11,12,2,7,4,7,28,0.279227495,0.009972411,
TRUE,3,1,10,18,1,2,7,4,7,34,0.347046614,0.010207253,
TRUE,3,6,7,15,1,19,9,19,8,27,0.293219566,0.010859984,Team.RED
TRUE,3,6,12,18,3,16,7,18,7,27,0.307151556,0.011375984,
TRUE,3,8,5,12,12,15,7,16,9,15,0.160592556,0.01070617,Team.RED
TRUE,3,9,4,12,2,15,7,16,5,17,0.177512884,0.010441934,Team.RED
TRUE,3,6,5,14,7,16,7,18,7,25,0.250337601,0.010013504,
TRUE,3,2,11,14,8,2,7,4,7,26,0.291251421,0.011201978,
TRUE,3,7,5,11,10,15,7,17,9,17,0.145610332,0.008565314,Team.RED
TRUE,3,1,2,12,8,2,7,4,7,22,0.296209812,0.013464082,
TRUE,3,3,7,12,4,2,7,4,7,22,0.223402739,0.01015467,
TRUE,3,1,11,11,6,2,7,4,7,20,0.267294168,0.013364708,
TRUE,3,6,9,17,7,16,7,18,7,23,0.235345364,0.010232407,
TRUE,3,8,12,11,8,4,9,5,7,14,0.177525759,0.012680411,Team.BLUE
TRUE,3,1,4,12,1,2,7,4,7,30,0.334098577,0.011136619,
TRUE,3,1,8,11,2,2,7,4,7,26,0.256314278,0.009858241,
TRUE,3,6,4,11,4,2,7,4,7,22,0.227391481,0.010335976,
TRUE,3,3,5,11,11,2,7,4,7,26,0.283965111,0.010921735,
TRUE,3,2,7,18,10,16,7,18,7,33,0.307171106,0.009308215,
TRUE,3,6,11,12,2,15,7,16,5,19,0.184531689,0.009712194,Team.RED
TRUE,3,2,6,16,3,2,7,4,7,28,0.270305634,0.009653773,
TRUE,3,6,4,15,8,16,7,18,7,23,0.251303673,0.010926247,
TRUE,3,4,4,13,7,2,7,4,7,22,0.246368647,0.011198575,
TRUE,3,8,6,13,10,16,7,18,7,21,0.258306742,0.012300321,
TRUE,3,2,12,15,1,2,7,4,7,28,0.386962891,0.013820103,
TRUE,3,4,3,12,11,2,7,4,7,26,0.287231922,0.011047382,
TRUE,3,7,2,17,5,16,7,18,7,27,0.275379181,0.010199229,
TRUE,3,7,1,14,11,4,5,5,7,20,0.275778294,0.013788915,Team.BLUE
TRUE,3,9,4,15,2,16,7,18,7,23,0.238363504,0.010363631,
TRUE,3,4,9,16,10,16,7,18,7,29,0.254320383,0.008769668,
TRUE,3,5,5,14,4,2,7,4,7,26,0.277287722,0.010664912,
TRUE,3,6,7,13,8,2,7,4,7,24,0.25934124,0.010805885,
TRUE,3,6,4,17,1,16,7,18,7,23,0.233548641,0.010154289,
TRUE,3,5,12,17,3,16,7,18,7,25,0.259334326,0.010373373,
TRUE,3,7,1,14,2,3,5,5,7,22,0.216403008,0.0098365,Team.BLUE
TRUE,3,6,7,15,6,16,7,18,7,23,0.218430281,0.009496969,
TRUE,3,8,12,14,6,3,9,5,7,20,0.231413126,0.011570656,Team.BLUE
TRUE,3,7,8,16,8,16,7,18,7,21,0.212493181,0.010118723,
TRUE,3,4,2,18,12,16,7,18,7,27,0.318124294,0.011782381,
TRUE,3,5,5,14,8,2,7,4,7,26,0.264322042,0.010166232,
TRUE,3,2,6,12,3,2,7,4,7,24,0.24915576,0.01038149,
TRUE,3,6,9,12,3,15,7,17,5,19,0.196474791,0.010340778,Team.RED
TRUE,3,7,1,12,5,4,5,5,7,16,0.17254138,0.010783836,Team.BLUE
TRUE,3,6,5,13,9,2,7,4,7,24,0.268258333,0.011177431,
TRUE,3,5,2,12,12,15,7,17,9,21,0.209468365,0.009974684,Team.RED
TRUE,3,4,5,16,12,16,7,18,7,27,0.26130271,0.009677878,
TRUE,3,4,4,11,11,2,7,4,7,24,0.254318953,0.010596623,
TRUE,3,2,8,18,4,16,7,18,7,33,0.321141958,0.009731574,
TRUE,3,3,10,18,4,16,7,18,7,29,0.260371447,0.008978326,
TRUE,3,3,8,15,8,2,7,4,7,26,0.271247625,0.010432601,
TRUE,3,8,5,14,1,15,7,17,5,15,0.139600039,0.009306669,Team.RED
TRUE,3,7,7,13,3,19,9,19,8,25,0.271814823,0.010872593,Team.RED
TRUE,3,6,4,13,8,2,7,4,7,22,0.232378244,0.010562647,
TRUE,3,6,5,15,4,16,7,18,7,25,0.244346619,0.009773865,
TRUE,3,5,3,11,11,2,7,4,7,24,0.262303114,0.010929296,
TRUE,3,3,4,12,11,2,7,4,7,26,0.293217421,0.011277593,
TRUE,3,8,1,15,6,3,5,5,7,22,0.222406626,0.010109392,Team.BLUE
TRUE,3,8,6,15,9,16,7,18,7,19,0.191488266,0.01007833,
TRUE,3,4,10,16,9,16,7,18,7,29,0.260879278,0.008995837,
TRUE,3,6,3,11,12,15,7,16,9,19,0.166554689,0.008766036,Team.RED
TRUE,3,5,10,16,5,16,7,18,7,25,0.295216084,0.011808643,
TRUE,3,5,5,13,5,2,7,4,7,22,0.236411095,0.010745959,
TRUE,3,7,6,18,11,16,7,18,7,23,0.24332118,0.010579182,
TRUE,3,6,4,13,11,19,5,19,6,27,0.273297548,0.010122131,Team.RED
TRUE,3,7,7,15,6,16,7,18,7,23,0.248307705,0.010795987,
TRUE,3,1,10,13,1,2,7,4,7,30,0.319823027,0.010660768,
TRUE,3,7,8,14,7,16,7,18,7,21,0.19547987,0.009308565,
TRUE,3,7,9,17,7,16,7,18,7,23,0.22440052,0.009756544,
TRUE,3,5,9,12,5,2,7,4,7,20,0.224373579,0.011218679,
TRUE,3,3,11,16,4,2,7,4,7,30,0.302191734,0.010073058,
TRUE,3,9,12,15,8,16,7,18,7,27,0.278606176,0.010318747,
TRUE,3,1,4,18,5,2,7,4,7,34,0.321117163,0.009444622,
TRUE,3,2,11,13,12,2,7,4,7,28,0.314165115,0.011220183,
TRUE,3,1,1,14,1,2,7,4,7,28,0.275370836,0.009834673,
TRUE,3,5,8,11,6,2,7,4,7,20,0.23932004,0.011966002,
TRUE,3,2,12,12,11,2,7,4,7,24,0.276814699,0.011533946,
TRUE,3,6,8,14,2,19,9,19,8,27,0.271277428,0.010047312,Team.RED
TRUE,3,5,2,13,8,2,7,4,7,24,0.315155983,0.013131499,
TRUE,3,5,4,17,8,16,7,18,7,27,0.270304918,0.010011293,
TRUE,3,4,5,11,8,2,7,4,7,18,0.218443632,0.012135757,
TRUE,3,1,4,15,9,2,7,4,7,26,0.278283119,0.010703197,
TRUE,3,7,9,17,11,16,7,18,7,23,0.243377686,0.010581639,
TRUE,3,9,6,15,7,16,7,18,7,19,0.198427916,0.010443575,
TRUE,3,8,2,13,11,3,5,5,7,20,0.204469681,0.010223484,Team.BLUE
TRUE,3,9,2,13,3,3,5,5,7,20,0.206448793,0.01032244,Team.BLUE
TRUE,3,6,6,16,11,16,7,18,7,25,0.248337746,0.00993351,
TRUE,3,3,1,13,9,2,7,4,7,22,0.237393379,0.010790608,
TRUE,3,2,7,13,9,2,7,4,7,24,0.261336327,0.010889014,
TRUE,3,8,4,13,9,16,7,18,7,21,0.213429689,0.010163319,
TRUE,3,6,5,16,6,16,7,18,7,25,0.37546587,0.015018635,
TRUE,3,9,9,13,5,16,7,18,7,19,0.205453634,0.010813349,
TRUE,3,2,11,15,6,2,7,4,7,28,0.285210133,0.010186076,
TRUE,3,9,2,18,12,16,7,18,7,25,0.235372066,0.009414883,
TRUE,3,3,11,17,8,16,7,18,7,31,0.310137749,0.010004444,
TRUE,3,1,11,14,9,2,7,4,7,26,0.261301279,0.010050049,
TRUE,3,8,7,18,6,16,7,18,7,21,0.221388578,0.010542313,
